34	6
56	6
93	9
75	19
1	6
91	16
74	17
52	2
3	6
55	19
33	13
75	5
88	13
78	20
29	16
44	6
67	20
74	20
11	5
82	13
21	10
75	5
58	18
94	18
26	15
64	1
49	12
87	14
52	12
43	2
16	7
9	19
78	7
76	10
61	15
74	1
61	16
84	14
68	10
55	4
98	17
37	1
20	2
24	16
98	2
19	19
98	6
88	18
58	15
85	14
92	14
100	1
66	14
9	18
59	3
20	11
90	6
15	1
42	18
55	20
2	20
63	4
70	15
56	16
33	14
71	18
14	11
47	5
80	14
65	13
95	3
68	13
37	11
32	15
67	11
4	19
73	5
4	1
0	16
29	14
40	10
24	5
58	9
25	14
14	16
75	14
72	1
38	6
76	13
88	16
53	17
12	20
81	16
62	17
92	4
18	18
58	17
84	15
46	10
40	10
39	5
61	3
81	9
52	11
3	3
16	4
58	13
24	19
9	19
97	20
5	18
88	16
48	11
97	15
23	19
12	19
2	7
22	6
28	1
54	3
33	7
42	12
17	10
41	18
88	9
80	14
92	10
35	4
3	6
20	12
26	10
64	6
19	7
5	2
9	13
77	8
95	14
14	10
12	17
17	17
38	9
41	20
97	19
90	6
97	20
41	7
61	8
33	15
73	18
99	11
67	16
33	17
46	14
84	12
60	13
32	9
29	18
56	4
34	5
72	9
0	11
18	19
1	3
79	6
6	11
4	4
78	14
81	15
35	3
46	20
47	8
94	6
48	18
69	16
16	2
15	13
46	15
86	13
83	20
11	9
63	6
44	3
15	4
41	20
47	5
49	14
64	5
5	19
59	3
26	18
60	9
34	10
26	18
69	17
21	11
86	12
40	7
7	2
66	1
26	16
63	7
15	2
99	6
5	13
50	9
22	8
91	17
66	9
92	4
84	16
86	8
50	18
55	8
17	20
42	19
52	19
37	7
26	12
91	20
65	18
14	5
53	16
13	10
1	20
92	11
33	19
56	17
92	18
73	18
88	7
6	16
93	6
27	10
56	18
74	18
9	2
93	10
31	14
8	20
89	2
82	4
19	20
25	1
6	5
10	1
58	1
71	2
44	13
16	1
65	7
61	13
98	11
2	10
63	18
25	6
18	4
58	10
29	15
30	11
73	3
37	5
92	10
83	15
0	17
95	9
86	3
41	9
55	14
74	15
8	19
14	14
4	2
52	20
22	12
92	19
100	18
12	15
61	9
29	4
99	2
3	19
77	19
70	20
40	7
79	20
29	19
1	4
97	4
88	6
56	7
53	1
96	15
81	11
23	18
7	16
55	20
43	4
19	3
6	6
62	10
61	17
59	4
70	16
11	10
45	5
81	10
91	14
99	4
53	5
67	11
83	10
89	12
7	1
85	4
78	2
36	9
17	6
31	2
64	4
100	16
17	17
10	20
44	19
58	1
90	2
78	12
44	14
65	2
80	20
25	20
34	14
30	18
27	11
43	15
35	13
71	13
60	12
90	9
35	13
38	7
56	2
50	1
67	1
62	12
41	4
91	5
19	9
84	15
77	10
65	10
5	12
58	10
56	3
52	14
31	10
98	10
14	13
9	1
77	3
44	3
81	17
5	9
95	10
98	17
97	19
91	11
28	20
96	4
89	13
26	19
97	3
97	5
46	14
13	12
27	15
77	8
38	2
2	5
8	12
77	10
59	13
73	9
19	17
4	6
21	12
12	5
28	16
44	12
48	14
86	18
80	17
39	15
87	6
72	9
64	10
67	19
78	13
63	7
46	17
0	4
82	19
30	20
60	12
72	9
48	14
9	17
58	20
11	8
46	20
37	5
71	6
73	15
79	2
96	11
65	2
22	19
10	11
41	2
28	7
45	13
13	12
70	3
45	11
63	18
37	19
30	18
71	3
20	13
58	4
65	4
23	15
92	6
26	3
20	2
13	12
58	18
67	9
23	6
27	15
78	7
15	11
3	15
43	19
42	18
76	6
86	5
27	17
54	13
54	4
42	18
93	10
30	9
85	10
15	16
98	3
5	9
67	15
61	20
67	10
31	3
96	2
86	16
60	9
27	14
17	6
91	2
85	13
19	12
49	16
58	14
23	11
69	8
22	11
44	4
93	11
1	2
60	13
44	10
29	10
58	4
67	14
3	6
36	9
18	19
67	15
35	12
80	2
89	19
85	15
41	1
36	5
53	16
76	11
2	7
1	20
1	14
24	7
9	9
86	8
85	8
89	18
64	13
62	14
43	10
96	5
33	13
34	7
7	10
31	9
36	16
5	2
58	10
64	12
15	18
73	11
98	18
41	7
63	14
74	17
7	13
61	18
4	11
95	19
54	19
58	2
71	2
66	2
35	20
20	7
16	19
80	9
3	13
39	14
14	4
79	5
83	11
85	2
94	18
82	19
50	4
99	4
47	20
13	3
16	14
47	16
74	10
1	17
64	13
50	9
20	6
36	3
18	11
33	14
0	18
11	19
17	2
59	3
98	10
43	11
16	2
80	14
85	5
69	6
57	7
89	15
58	12
4	3
33	4
84	17
5	18
12	3
49	16
7	4
13	19
40	19
14	5
68	15
84	20
47	15
82	18
55	16
37	6
53	17
12	9
9	17
46	19
1	7
50	19
19	3
3	19
77	12
30	19
17	9
86	1
27	6
35	13
41	15
21	6
16	2
21	7
64	20
33	14
33	3
75	9
11	6
81	13
78	10
14	12
59	17
25	2
85	15
22	10
80	17
50	14
60	2
75	17
24	4
84	20
21	16
48	20
73	17
0	4
7	16
51	3
43	8
23	12
68	16
46	1
31	8
100	3
10	3
53	15
50	2
45	8
74	12
56	2
52	12
6	12
68	16
98	8
82	12
70	20
10	19
28	7
86	6
57	14
38	1
90	20
48	12
86	6
69	13
42	12
42	1
54	17
83	19
22	16
92	17
35	8
10	8
95	1
38	8
64	18
51	18
48	16
46	1
34	16
87	15
21	19
94	4
32	17
21	17
56	17
52	12
81	13
38	17
18	14
49	15
66	4
57	3
43	6
7	12
34	20
69	17
46	11
20	13
30	20
20	5
79	19
47	12
1	13
54	13
28	5
12	8
71	10
9	7
22	20
70	16
25	17
35	6
13	13
58	17
10	12
65	11
62	18
3	18
33	4
90	13
35	12
88	2
33	14
46	19
26	11
39	2
48	16
42	6
52	7
68	3
42	3
40	7
76	14
82	13
49	7
99	12
98	2
15	11
60	6
8	1
35	11
54	1
42	4
65	1
56	7
80	16
94	14
49	20
47	11
27	2
18	20
58	9
72	1
84	8
25	3
27	6
61	11
0	19
62	8
22	12
3	17
38	11
29	15
71	4
54	18
94	10
56	12
48	19
2	7
88	18
79	14
28	13
61	10
91	4
5	17
48	19
26	11
67	18
84	9
84	14
78	6
46	18
99	20
73	10
5	20
32	14
40	14
78	18
87	1
73	11
10	19
4	20
21	1
39	18
15	17
60	18
53	10
74	19
78	18
72	16
98	9
17	16
97	9
13	3
100	1
41	3
40	15
98	19
100	18
0	20
55	11
4	5
37	18
58	8
9	14
18	7
62	6
78	2
88	1
19	4
67	16
1	7
94	10
66	3
14	20
60	1
40	1
63	13
89	7
81	3
26	11
75	13
58	7
100	2
99	12
31	5
23	14
20	1
75	1
31	18
48	2
58	18
26	17
17	10
21	20
32	3
13	13
90	14
12	5
82	17
29	8
8	19
90	1
28	5
83	13
10	16
10	11
51	8
26	3
64	17
28	12
74	7
11	18
97	18
94	2
26	17
55	20
69	10
75	15
64	4
19	15
37	2
16	3
37	7
80	20
70	20
83	2
66	2
72	10
7	2
59	10
95	19
88	19
33	11
73	8
45	17
90	3
95	5
57	1
1	8
15	10
42	1
38	18
63	8
35	9
46	16
0	14
1	12
82	15
23	11
19	7
65	13
18	8
75	2
26	16
75	16
44	9
63	18
0	20
81	3
71	4
17	5
92	20
8	8
8	16
82	2
42	8
62	6
12	4
68	10
96	8
14	4
32	13
42	4
25	18
82	15
77	15
81	10
46	6
60	9
17	12
90	2
26	12
12	5
8	9
73	7
48	11
33	18
22	2
97	12
73	13
13	10
73	2
77	8
6	1
28	20
20	1
69	5
40	14
44	6
47	18
51	13
91	15
71	6
90	16
41	19
39	5
65	15
78	4
32	5
83	19
88	17
44	9
58	6
38	4
96	10
21	12
58	12
93	18
15	17
83	9
80	10
67	1
13	8
82	12
39	19
83	11
32	4
87	9
28	18
5	19
95	19
27	11
40	11
70	17
60	7
24	14
18	2
24	14
51	2
22	5
15	15
82	19
86	16
63	2
89	19
10	15
71	19
46	18
62	11
78	20
86	8
2	3
89	13
22	12
51	4
51	6
91	20
38	17
12	13
83	1
26	10
19	8
74	2
58	8
83	8
85	4
69	10
43	13
43	12
22	1
58	10
6	18
71	5
23	10
98	2
63	17
93	4
30	7
1	16
100	2
56	9
76	10
39	9
100	17
87	12
10	4
1	12
35	13
70	19
86	10
67	5
72	15
59	3
80	18
22	7
83	20
20	6
68	6
93	14
30	17
91	9
97	20
38	11
99	19
60	8
71	17
82	18
76	18
33	5
61	16
94	10
53	10
40	15
20	9
27	7
20	6
71	8
49	10
8	20
53	5
61	1
77	12
57	7
97	18
27	4
32	17
34	11
94	16
83	13
78	17
78	7
62	9
10	11
1	10
89	3
92	15
31	8
35	3
27	4
43	19
26	5
85	20
99	13
22	1
74	2
77	1
47	8
91	1
0	13
7	15
94	9
67	7
28	5
89	20
36	5
81	15
60	12
47	3
71	13
14	2
31	10
4	4
54	8
15	19
65	17
31	19
30	2
81	2
56	2
4	20
90	9
63	12
49	18
30	2
94	4
32	14
85	15
83	5
17	4
42	9
31	7
68	19
47	15
20	11
28	17
94	17
13	17
19	20
67	19
93	7
67	4
9	2
1	20
100	6
22	14
1	14
47	15
86	9
8	18
78	10
57	6
82	5
75	7
38	5
26	16
51	12
20	2
74	20
28	14
91	16
95	12
93	15
19	6
69	14
90	20
23	10
35	9
42	8
15	9
48	16
31	5
65	4
52	19
65	7
30	9
93	11
33	2
38	6
14	12
100	12
24	7
95	12
80	3
80	14
62	7
94	14
16	16
60	14
27	14
75	14
6	19
13	11
55	5
13	8
29	8
55	4
28	20
3	6
96	14
47	5
90	6
55	13
43	4
87	10
57	12
5	1
16	3
30	13
48	19
34	18
45	8
45	12
83	2
48	16
76	13
78	14
4	8
13	4
57	17
23	1
42	6
12	17
41	2
25	17
14	6
17	15
7	11
2	20
54	10
26	10
52	15
73	18
12	8
48	9
24	8
6	7
73	14
90	8
20	9
7	5
69	4
69	15
96	15
18	17
76	17
9	4
22	18
39	11
48	18
48	15
16	9
59	2
1	11
0	12
11	5
30	19
25	1
60	11
40	19
67	1
55	3
50	2
72	2
18	3
4	4
42	9
66	13
15	3
21	15
60	12
22	4
83	19
72	18
29	20
91	14
80	17
65	5
11	2
94	19
74	11
39	18
17	10
40	6
39	7
